IMAGE_NAME,CLASSES,DEVICE,DATA_TYPE
IMG_20241226_142050_jpg.rf.53c86cc39c7f9c07a7fecc3de611d0e6.jpg,['Foli'],Redmi Note 12,TRAIN
IMG_20241226_142102_jpg.rf.6fd5018ba16c0da772b5e78f707ef3d4.jpg,['Foli'],Redmi Note 12,TRAIN
IMG_20241226_142106_jpg.rf.996e6598aaf222ad6c196216cbe12704.jpg,['Foli'],Redmi Note 12,TRAIN
IMG_20241226_142113_jpg.rf.77e0d5f583dab2ccfcc620daa819ba50.jpg,['Foli'],Redmi Note 12,TRAIN
IMG_20241226_142115_jpg.rf.55d2787a9d23fdb7700622e368a3fa83.jpg,['Foli'],Redmi Note 12,TRAIN
IMG_20241226_142117_jpg.rf.a090f0fff617e200b9e0718b9dd35a1d.jpg,['Foli'],Redmi Note 12,TRAIN
IMG_20241226_142120_jpg.rf.42fe3fc1c7673f7f88c98b26b0dbd1f9.jpg,['Foli'],Redmi Note 12,TRAIN
IMG_20241226_142124_jpg.rf.9ffe268ad4847512fb64d30b65b48c55.jpg,['Foli'],Redmi Note 12,TRAIN
IMG_20241226_142135_jpg.rf.daa8cca253a467153699914108cd70a7.jpg,['Foli'],Redmi Note 12,TRAIN
IMG_20241226_142544_jpg.rf.699272d51f71426e583908ba86b609c0.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_142608_jpg.rf.5fe778dd82457ade06223c8b381c7243.jpg,['Kholshe'],Pixel 6a,TRAIN
IMG_20241226_142627_jpg.rf.837b2376e14b351dddb788dfe63cd80c.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_142722_jpg.rf.9d01e688659d12d697a58b5bad85894d.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_142724_jpg.rf.8d4df86c3c45c74d7da5b9a14d527518.jpg,['Kholshe'],Pixel 6a,TRAIN
IMG_20241226_142755_jpg.rf.b6857d5b735e25369d861c44002a7680.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_142807_jpg.rf.43650c3b8093cf755b9da2397341546c.jpg,['Kholshe'],Pixel 6a,TRAIN
IMG_20241226_142811_jpg.rf.f260644ee91a1163f9b85ab18567f2d7.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_142814_jpg.rf.ccefa7d1d39e741cbe221cf43b1b7ce1.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_142825_jpg.rf.2de6d65777f9934d9127c318cce6888b.jpg,['Kholshe'],Pixel 6a,TRAIN
IMG_20241226_142923_jpg.rf.d7a833a0ed68d516ed28e9d3877515c7.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_142928_jpg.rf.bccde6c605ab03f51eeecb8f36b9218b.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_142938_jpg.rf.a919fbc0a91e375225442175eb890d9d.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143026_jpg.rf.4f48cd28fbf8a29f59c2cc1de58268e6.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143032_jpg.rf.5b196a61fbaabc3d933155c5f5d59074.jpg,['Kholshe'],Pixel 6a,TRAIN
IMG_20241226_143045_jpg.rf.4271e2be09a0e6b4386baa3f50fa628a.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143054_jpg.rf.1305017dce84b6f61adf836a24f8f6a3.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143425_jpg.rf.0f260f9183da2324b2e7103dba55ffa1.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143428_jpg.rf.d96970eba5d062d40b2732e1326a20cc.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143453_jpg.rf.0c87e8a51c21e52d8b600d1af94b4326.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143457_jpg.rf.a52d501f12d1692602c1ae8cdd860aa5.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143508_jpg.rf.fed44bffe36395882b8792559dc32c25.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143517_jpg.rf.78561177d268cca9694ae3310b4d839d.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143601_jpg.rf.e55c026ca1fdf6d1503814c733cdfbe7.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143603_jpg.rf.cb04c3e709ce6ff4fcafcf4ac5d94473.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143608_jpg.rf.7ed8dd4c840ba51778dc772f03f7f5c9.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143615_jpg.rf.175d677de3aaca22c1cb4c2cb6e36b7b.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143617_jpg.rf.25322a0224e397bcba18f9f2ef61c497.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143638_jpg.rf.03aaef622712314ff5807bc8829dc086.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241226_143642_jpg.rf.9b0cb07e86ff07df69dfcdf1664607e9.jpg,['Kholshe'],Redmi Note 12,TRAIN
IMG_20241231_130547_jpg.rf.76a83e88f1a8dfcb1ef240c7c052694e.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20241231_130549_jpg.rf.707397060ce3f1117c15acc8a97acc0e.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20241231_130552_jpg.rf.ce83f3b010cac7859bc269adfd9fc4bd.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20241231_130553_jpg.rf.2d7addb0af4e06ed90fbc94c31a89ec6.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20241231_130557_jpg.rf.40daa54eb77d3b24e72c9232a532a2ae.jpg,"['Pangas', 'Pangas']",Pixel 6a,TRAIN
IMG_20241231_130559_jpg.rf.46d7f092cab1ef27caf3a977283c4c55.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250107_212602_jpg.rf.a5478b5b8a60fa2e5c43898537ce9c84.jpg,"['Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_212604_jpg.rf.bcb89b3b81adf1c7682471e3092c2e40.jpg,"['Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_212607_jpg.rf.52a3a086cca25b4bfabbbba1cf30e660.jpg,['Telapia'],Redmi Note 12,TRAIN
IMG_20250107_212609_jpg.rf.457d7e5fcfeebb91eb9bf335bbf43b45.jpg,"['Telapia', 'Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_212611_jpg.rf.d74352bab2c8ad68c9df634bdffae3d5.jpg,"['Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_212614_jpg.rf.9f847550a704c9e061abf590cde078ed.jpg,"['Telapia', 'Telapia', 'Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_212616_jpg.rf.e96c0a37be2cc8cd67e6dba3dbbb749b.jpg,"['Telapia', 'Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_212640_jpg.rf.2528ae8cb08f529c458cbf52a0cd10f4.jpg,"['Katol', 'Katol']",Pixel 6a,TRAIN
IMG_20250107_212642_jpg.rf.e2db4f262bdcbfd6ebbe69d49abada94.jpg,['Katol'],Redmi Note 12,TRAIN
IMG_20250107_212644_jpg.rf.404058fec0b35d0d6bde46d07995e657.jpg,"['Katol', 'Katol']",Redmi Note 12,TRAIN
IMG_20250107_212649_jpg.rf.dfe6854abcb91a191b176aec75a74ddf.jpg,"['Katol', 'Katol', 'Katol']",Redmi Note 12,TRAIN
IMG_20250107_212652_jpg.rf.96e02b821e9f16023b8613f965e1a978.jpg,"['Katol', 'Katol']",Redmi Note 12,TRAIN
IMG_20250107_212655_jpg.rf.2a7f5e952361bcc72656d080d971f593.jpg,"['Katol', 'Katol']",Redmi Note 12,TRAIN
IMG_20250107_212657_jpg.rf.d46fed40e982bca206f2fc710a4a0699.jpg,"['Katol', 'Katol']",Pixel 6a,TRAIN
IMG_20250107_212659_jpg.rf.0d05b4b36c3500f0f60fd7235552cdca.jpg,"['Katol', 'Katol', 'Katol']",Redmi Note 12,TRAIN
IMG_20250107_212702_jpg.rf.48e02bbdb30e891a397804bda9bc8da9.jpg,"['Katol', 'Katol']",Redmi Note 12,TRAIN
IMG_20250107_212730_jpg.rf.75e0d54e9838ee34b4796527c29f39c0.jpg,"['Telapia', 'Telapia', 'Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_212732_jpg.rf.3baa90b70db7954e12fb1538884a8f26.jpg,"['Telapia', 'Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_212733_jpg.rf.5d52419d61534c88f313416435e3a159.jpg,"['Telapia', 'Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_212735_jpg.rf.2dee7148e68cb150cf97d03a086ca896.jpg,['Telapia'],Redmi Note 12,TRAIN
IMG_20250107_212736_jpg.rf.eae42561bf481248a3efad1bd6a71df7.jpg,"['Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_212740_jpg.rf.9cc2657bcf8e006b8b5cd03d2fab6424.jpg,['Telapia'],Redmi Note 12,TRAIN
IMG_20250107_212741_jpg.rf.8257482e4071a21de6a6c3d2d5265ff6.jpg,"['Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_212940_jpg.rf.f5c73bd9c30024f1608de2b647493bbf.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250107_212944_jpg.rf.e3ef004abce313cbc4280acf02b97331.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20250107_212947_jpg.rf.eb114fe40f0275ad0b79c53545ef3a5e.jpg,"['Pangas', 'Pangas']",Pixel 6a,TRAIN
IMG_20250107_213103_jpg.rf.642e31edd7945b847e88ff1fd1505806.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20250107_213112_jpg.rf.ac3e5c0c8b9643990d96804d4d30ea56.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20250107_213116_jpg.rf.3022dc037577d9aeb82490fb37727167.jpg,"['Pangas', 'Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250107_213119_jpg.rf.ca4343fd866f7977eefb4ba775ad1664.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250107_213121_jpg.rf.73ffc02457b4768a7064e7529f564cb0.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20250107_213130_jpg.rf.2043d21673a7c05ecaf6e03719b9bbda.jpg,"['Telapia', 'Telapia', 'Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_213132_jpg.rf.dbb158e7b884b69f08b008dd043e4160.jpg,['Telapia'],Redmi Note 12,TRAIN
IMG_20250107_213146_jpg.rf.0d3446d91dc867498587166d343bf5a1.jpg,"['Telapia', 'Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_213150_jpg.rf.313c0e73e786e1a6e78db80dddd02d27.jpg,"['Telapia', 'Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_213153_jpg.rf.bb20e7fa5cf2d4849d3bf4ee173f0973.jpg,['Telapia'],Pixel 6a,TRAIN
IMG_20250107_213201_jpg.rf.d9052b2acf4f5d7772e5af21ff476fa3.jpg,['Koi'],Pixel 6a,TRAIN
IMG_20250107_213203_jpg.rf.7e82c7fe2e6239ad715cd094bfc46f73.jpg,['Koi'],Redmi Note 12,TRAIN
IMG_20250107_213206_jpg.rf.e43e50e3545dff5deae83030ad352f56.jpg,['Koi'],Redmi Note 12,TRAIN
IMG_20250107_213208_jpg.rf.2da4a6b3ce85ac78adb6072320826775.jpg,['Koi'],Redmi Note 12,TRAIN
IMG_20250107_213211_jpg.rf.15974825836262ce881ad8ba69a54504.jpg,['Koi'],Redmi Note 12,TRAIN
IMG_20250107_213213_jpg.rf.685cf7d36a0b6991ededa71a9aaac1e9.jpg,"['Koi', 'Koi']",Redmi Note 12,TRAIN
IMG_20250107_213219_jpg.rf.ab111d454ad5ad478bb53c65f695908a.jpg,['Koi'],Redmi Note 12,TRAIN
IMG_20250107_213227_jpg.rf.bd732a4934fd2c4aaa9073d06926d586.jpg,['Koi'],Redmi Note 12,TRAIN
IMG_20250107_213230_jpg.rf.cc54a57911cbc8eeed074a8ca182822b.jpg,"['Koi', 'Koi']",Redmi Note 12,TRAIN
IMG_20250107_213246_jpg.rf.d78361a4a16ace943525e83eba47dd30.jpg,['Telapia'],Redmi Note 12,TRAIN
IMG_20250107_213248_jpg.rf.08b31f88ef3b8da11e6e3780c015fbb5.jpg,['Telapia'],Redmi Note 12,TRAIN
IMG_20250107_213249_jpg.rf.f5c9859ee86f95b1eef4c0a8be7854c2.jpg,"['Telapia', 'Telapia', 'Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_213251_jpg.rf.9da5395f74a4a00101f32fb1b8af5638.jpg,['Telapia'],Pixel 6a,TRAIN
IMG_20250107_213253_jpg.rf.7e44756ec7841eabf2ce2375619c14f9.jpg,"['Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250107_213255_jpg.rf.668a7e11108800994975cd8aac648cc7.jpg,"['Telapia', 'Telapia']",Pixel 6a,TRAIN
IMG_20250107_213340_jpg.rf.520ea1e8193474493dd4d1b282c1c026.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250107_213342_jpg.rf.ce27a67f6f1b54d5dba89811098730ff.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20250107_213347_jpg.rf.0847ad23b154eccc4ef4af81396ca311.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250107_213349_jpg.rf.4c4f9610a355dfcf76cc071ae56c8415.jpg,"['Pangas', 'Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250107_213352_jpg.rf.9415efb23143dd44a57ea900198b9ac7.jpg,"['Pangas', 'Pangas', 'Pangas']",Pixel 6a,TRAIN
IMG_20250107_213355_jpg.rf.c9d79e3ecfeeafde0985a96d7a8c5dd6.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250107_213405_jpg.rf.72b2bc93c91a17dbd655faa3f4958fe3.jpg,"['Pangas', 'Pangas']",Pixel 6a,TRAIN
IMG_20250107_213407_jpg.rf.58ccb4166476384f10d38c09f5fccc53.jpg,"['Pangas', 'Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250107_213411_jpg.rf.68843773f6f2787fee96c5eb4a56df39.jpg,"['Pangas', 'Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250109_174556_jpg.rf.37d8b0cf7f7b79cc0525bbf11f50bb2e.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250109_174605_jpg.rf.aef02139ae874189f8d81954324f51fd.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20250109_174613_jpg.rf.3a54c678b0a66b6231f09439cd0461e1.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20250109_174622_jpg.rf.2a849954fb83d131a8cce8333afc456a.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20250109_174630_jpg.rf.d09cb76f5e2216a38c4c30ad6fd87293.jpg,['Pangas'],Pixel 6a,TRAIN
IMG_20250109_174637_jpg.rf.d3ea4447a899a3ddb97e2de1ac590b03.jpg,['Pabda'],Redmi Note 12,TRAIN
IMG_20250109_174640_jpg.rf.18de5d707a59fc6b530e7098f6187d34.jpg,"['Pabda', 'Pabda']",Redmi Note 12,TRAIN
IMG_20250109_174653_jpg.rf.d680da1dee114402caccccba5ff75284.jpg,"['Katol', 'Katol', 'Katol']",Redmi Note 12,TRAIN
IMG_20250109_174655_jpg.rf.be7ead5aeda83c18d85fe3c1fe599c9d.jpg,"['Katol', 'Katol']",Redmi Note 12,TRAIN
IMG_20250109_174658_jpg.rf.2c9b3a9bbb6cd7ddb90221b268b09149.jpg,"['Katol', 'Katol', 'Katol']",Redmi Note 12,TRAIN
IMG_20250109_174713_jpg.rf.d74d35b11125f2a74b5c3defb68b9081.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20250109_174719_jpg.rf.d8d2ce392d9a8a304e3a6283d097221b.jpg,['Ilish'],Pixel 6a,TRAIN
IMG_20250109_174728_jpg.rf.c3b52c74af04b5d6779b877af4f3588e.jpg,['Ilish'],Redmi Note 12,TRAIN
IMG_20250109_174737_jpg.rf.63fd306efa68df5afffc775e24fe184e.jpg,"['Katol', 'Katol']",Redmi Note 12,TRAIN
IMG_20250109_175438_jpg.rf.fe832d0ac2e0b6297fb7f8df90824d12.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20250109_175446_jpg.rf.83970b3c1c603dcfa26630a3e5d4badc.jpg,"['Pangas', 'Rui']",Pixel 6a,TRAIN
IMG_20250109_175449_jpg.rf.cdddd5ffb7093c6684a5193935be7eaa.jpg,"['Pangas', 'Rui']",Redmi Note 12,TRAIN
IMG_20250109_175500_jpg.rf.c9ffaa94d82187e01b56b5f3148c7d92.jpg,"['Telapia', 'Telapia']",Pixel 6a,TRAIN
IMG_20250109_175506_jpg.rf.637d308163c14d6b16be4ae499cd2c79.jpg,['Telapia'],Pixel 6a,TRAIN
IMG_20250109_175507_jpg.rf.ca2f64178f40dddae1da17f104f964f6.jpg,['Telapia'],Pixel 6a,TRAIN
IMG_20250109_175536_jpg.rf.964f052cdde080ffecdcd4572b70329e.jpg,['Pabda'],Pixel 6a,TRAIN
IMG_20250109_175554_jpg.rf.1af15715f041eb648af8de10094b1019.jpg,['Pabda'],Redmi Note 12,TRAIN
IMG_20250109_175605_jpg.rf.1b2c8449ded0725bdec63ade7bc543c0.jpg,"['Rui', 'Rui']",Redmi Note 12,TRAIN
IMG_20250109_175623_jpg.rf.2f1a15e496e2acd53e849bad2e83c749.jpg,"['Ilish', 'Ilish']",Pixel 6a,TRAIN
IMG_20250109_175635_jpg.rf.fce9ab6e8432a0889b0cba4c442c0242.jpg,"['Ilish', 'Ilish']",Pixel 6a,TRAIN
IMG_20250109_190354_jpg.rf.1dda57fd67d30ebc9cdfe956a57b483b.jpg,"['Kalbaus', 'Kalbaus']",Redmi Note 12,TRAIN
IMG_20250109_190356_jpg.rf.b5366353578d739803557acbeee8adf4.jpg,"['Kalbaus', 'Kalbaus']",Redmi Note 12,TRAIN
IMG_20250109_190359_jpg.rf.4a4b0e65d6289f43e7523d59c75cd28b.jpg,['Kalbaus'],Redmi Note 12,TRAIN
IMG_20250109_190402_jpg.rf.adc4c4ee21b27e1d57435104649ec165.jpg,"['Kalbaus', 'Kalbaus']",Redmi Note 12,TRAIN
IMG_20250109_190407_jpg.rf.cea8ce43ca78e77657a85df7c3f4d1a8.jpg,['Kalbaus'],Redmi Note 12,TRAIN
IMG_20250109_190411_jpg.rf.381c3e6ec884178f5b97f09f255adb12.jpg,['Kalbaus'],Pixel 6a,TRAIN
IMG_20250109_190415_jpg.rf.49449d99874c1ab96c246cf40c37c755.jpg,"['Kalbaus', 'Kalbaus']",Redmi Note 12,TRAIN
IMG_20250109_190418_jpg.rf.d20e46394be89da552dc8d9cd230b0c8.jpg,"['Kalbaus', 'Kalbaus']",Redmi Note 12,TRAIN
IMG_20250109_190423_jpg.rf.25bab1ae64da4612f0b5c5955496d4ce.jpg,['Pabda'],Redmi Note 12,TRAIN
IMG_20250109_190434_jpg.rf.b6471a4ee94b8d7b87e5cc4a6a2a6260.jpg,['Pabda'],Redmi Note 12,TRAIN
IMG_20250109_190444_jpg.rf.0569e07359911ecbd5e00ea0aa0f1ee6.jpg,['Pabda'],Pixel 6a,TRAIN
IMG_20250109_190449_jpg.rf.c250f07f5986602101beb4fd3594681b.jpg,['Pabda'],Redmi Note 12,TRAIN
IMG_20250109_190547_jpg.rf.f085627c800efce19f0d24bbd569d218.jpg,"['Pabda', 'Pabda']",Redmi Note 12,TRAIN
IMG_20250109_190551_jpg.rf.515af6a082155675de491a5ad9e58c59.jpg,"['Pabda', 'Pabda', 'Pabda']",Redmi Note 12,TRAIN
IMG_20250109_190555_jpg.rf.1bdbec58f5bded64784fbe39128b8f6f.jpg,"['Pabda', 'Pabda']",Pixel 6a,TRAIN
IMG_20250109_190558_jpg.rf.03defe55cf7fa1efea52f892dc5eebec.jpg,"['Pabda', 'Pabda']",Redmi Note 12,TRAIN
IMG_20250109_190603_jpg.rf.00c3c4e555eb314f058388c68a993d6d.jpg,"['Pabda', 'Pabda']",Pixel 6a,TRAIN
IMG_20250109_190708_jpg.rf.deba6bbde521fc797fdb5fa4e0d28a21.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250109_190712_jpg.rf.8f5cd253a117b6e5801f69207e6edb11.jpg,"['Pangas', 'Pangas']",Redmi Note 12,TRAIN
IMG_20250109_190721_jpg.rf.9b125ffa4ce104e3baa9abc36a2bed46.jpg,['Pangas'],Redmi Note 12,TRAIN
IMG_20250109_190843_jpg.rf.844f7796ee2098f36edb62c55e93864c.jpg,['Telapia'],Redmi Note 12,TRAIN
IMG_20250109_190907_jpg.rf.7e8b7719614254b930c706e47de22125.jpg,"['Telapia', 'Telapia']",Redmi Note 12,TRAIN
IMG_20250109_191004_jpg.rf.54b46d51a055ab8a3e4bf2108b390556.jpg,"['Foli', 'Foli']",Redmi Note 12,TRAIN
IMG_20250109_191012_jpg.rf.ede1dd66bfc19f9c7837911ce1b8d1d0.jpg,"['Foli', 'Foli']",Redmi Note 12,TRAIN
IMG_20250109_193424_jpg.rf.33b3509ee295d9929081981be1c9d547.jpg,['Veda'],Redmi Note 12,TRAIN
IMG_20250109_193426_jpg.rf.1ab503940b784c0db0dfac86d634818e.jpg,['Veda'],Redmi Note 12,TRAIN
IMG_20250109_193432_jpg.rf.ca286ad82c9c790e39b1e44e4dccbf32.jpg,"['Veda', 'Veda']",Pixel 6a,TRAIN
IMG_20250109_193437_jpg.rf.7579f93bec746b6133629141ba2c27e8.jpg,['Veda'],Redmi Note 12,TRAIN
IMG_20250109_193447_jpg.rf.3e6a0a734c388d2c89dfd69014c513f0.jpg,"['Bele', 'Bele', 'Bele', 'Bele']",Redmi Note 12,TRAIN
IMG_20250109_193505_jpg.rf.c74aad15cb547ac552142349130d2266.jpg,['Vetki'],Redmi Note 12,TRAIN
IMG_20250109_193509_jpg.rf.c8f7e921a0641b8f7c13187e9253f3af.jpg,['Vetki'],Redmi Note 12,TRAIN
IMG_20250109_193513_jpg.rf.16348a23d72be61225c51fa2536080b8.jpg,['Vetki'],Redmi Note 12,TRAIN
IMG_20250109_193523_jpg.rf.787cbe023be904b0b28104c9c2b13078.jpg,['Shol'],Pixel 6a,TRAIN
IMG_20250109_193538_jpg.rf.6e5402911f4588015ab9e165a8428ef2.jpg,"['Shol', 'Shol']",Redmi Note 12,TRAIN
IMG_20250109_193557_jpg.rf.0bfd8bd16be9fe234c3e2ec4a43b3680.jpg,"['Shol', 'Shol']",Pixel 6a,TRAIN
IMG_20250109_193619_jpg.rf.cfbdeab2e453c784ae8ad88f5ff42d6f.jpg,"['Shol', 'Shol']",Redmi Note 12,TRAIN
IMG_20250109_193723_jpg.rf.01e67bbe1b965e5cb4e4f9be0d843417.jpg,"['Rupchada', 'Rupchada', 'Rupchada']",Redmi Note 12,TRAIN
IMG_20250109_193725_jpg.rf.baa58b8b4bcb9b68ebf2de7233966689.jpg,"['Rupchada', 'Rupchada']",Redmi Note 12,TRAIN
IMG_20250109_193732_jpg.rf.afa3b2dd61f1ce8b46b882a528c9b623.jpg,"['Rupchada', 'Rupchada']",Redmi Note 12,TRAIN
IMG_20250109_193742_jpg.rf.b44f0f58f15b124cf31639440e191d98.jpg,"['Rupchada', 'Rupchada']",Redmi Note 12,TRAIN
IMG_20250109_193755_jpg.rf.17ea6da067ebe748abaccb0f953970a2.jpg,"['Rupchada', 'Rupchada']",Redmi Note 12,TRAIN
IMG_20250109_193802_jpg.rf.c85bddd833bb624ac9358b5c3839ef9f.jpg,"['Rupchada', 'Rupchada']",Redmi Note 12,TRAIN
IMG_20250109_193804_jpg.rf.927b1fa88e67472892d8baefe077b278.jpg,"['Rupchada', 'Rupchada', 'Rupchada']",Redmi Note 12,TRAIN
IMG_20250109_193809_jpg.rf.884f54d471aa29ae4d01922fcf1fe838.jpg,"['Rupchada', 'Rupchada', 'Rupchada']",Redmi Note 12,TRAIN
IMG_20250109_193810_jpg.rf.bfeaf321f78944d737d9cf47049ae944.jpg,"['Rupchada', 'Rupchada', 'Rupchada']",Redmi Note 12,TRAIN
IMG_20250109_193820_jpg.rf.5663eb64bf67bc8a4d3da6d6389e6958.jpg,['Ilish'],Pixel 6a,TRAIN
IMG_20250109_193823_jpg.rf.8a50d9c7cf29446c79b43f9b506b47e4.jpg,"['Ilish', 'Ilish']",Redmi Note 12,TRAIN
IMG_20250109_193834_jpg.rf.db73a3201b96555d3c853bf3023fb4ba.jpg,"['Ilish', 'Ilish']",Redmi Note 12,TRAIN
IMG_20250109_193840_jpg.rf.141c5d8441a0792aad750d00641b39fa.jpg,['Ilish'],Redmi Note 12,TRAIN
IMG_20250109_193857_jpg.rf.d28bcc838bb61c0e361a24cdb9685df6.jpg,['Katol'],Pixel 6a,TRAIN
IMG_20250109_193901_jpg.rf.0186c73a086c3baf2b7ff6320ac74fef.jpg,['Katol'],Redmi Note 12,TRAIN
IMG_20250109_193905_jpg.rf.ef735bb993e5d217eb4fd62f1a7dda5b.jpg,['Katol'],Redmi Note 12,TRAIN
IMG_20250109_193912_jpg.rf.838c8e121ffe4a718d37c38bec6f594d.jpg,['Sorputi'],Redmi Note 12,TRAIN
IMG_20250109_193917_jpg.rf.9e0882068c361e27fb5ff3f6d01d65cc.jpg,"['Sorputi', 'Sorputi']",Redmi Note 12,TRAIN
IMG_20250109_193919_jpg.rf.9bf93d06ec9a5fe0c1399fbd0afa419c.jpg,['Sorputi'],Redmi Note 12,TRAIN
IMG_20250109_193921_jpg.rf.857d95ead873c0c1501e5d1d4fd64e42.jpg,"['Sorputi', 'Sorputi']",Pixel 6a,TRAIN
IMG_20250109_193931_jpg.rf.5951cb5683bfd20238dc181b71783053.jpg,"['Sorputi', 'Sorputi', 'Sorputi']",Redmi Note 12,TRAIN
IMG_20250109_193956_jpg.rf.b3b32eb6bf516d66ad8916101bce0dd1.jpg,"['Rui', 'Rui', 'Rui']",Redmi Note 12,TRAIN
IMG_20250109_194003_jpg.rf.f5a1caea9243e91d83e45a55c8e3dee1.jpg,['Rui'],Redmi Note 12,TRAIN
IMG_20250109_194006_jpg.rf.287e3c7909e9961a41e80273dd26d71c.jpg,"['Rui', 'Rui']",Redmi Note 12,TRAIN
IMG_20250109_194052_jpg.rf.910f68250a1d0bc41bd1f8b5e103d27b.jpg,['Katol'],Redmi Note 12,TRAIN
IMG_20250109_194055_jpg.rf.04bc6dbcf506c56ab27dda0d0818246c.jpg,['Katol'],Pixel 6a,TRAIN
IMG_20250109_194059_jpg.rf.bb12257ec45c66a0f5cbe5fc65f9b40e.jpg,['Vetki'],Redmi Note 12,TRAIN
IMG_20250109_194106_jpg.rf.2af6974df6e2fdd3999e2c9135415257.jpg,['Vetki'],Redmi Note 12,TRAIN
IMG_20250109_194109_jpg.rf.d90cc54f0a2fbf510a1223ff03f62276.jpg,"['Vetki', 'Rui']",Redmi Note 12,TRAIN
IMG_20250109_194111_jpg.rf.22f2b3b459b33915b5d4960a306070e3.jpg,"['Vetki', 'Rui']",Redmi Note 12,TRAIN
